Description,Sentiment_Analysis,Polarity
patates bi tik taze olsaydi iyiydi,-1,-0.989168107509613
kadar kötü bir hizmet anlayisi görmedim hepsini 1 verdim bir sipariste 3 kere canli sohbetten problem iletmek durumunda biraktilar eksik gönderilen ürünüm son özür dilendi siparisi getirmediler telefonlari açmiyorlar,-1,-0.9993677139282227
patatesler tam kizarmamisti,-1,-0.9720510840415955
berbat,-1,-0.9991132616996765
fevkalade,1,0.8480226397514343
eskiye oranla iyi,0,0.5712233185768127
waaaow,1,0.989034116268158
tesekkürler yine bayat gönderdiginiz,-1,-0.95993572473526
cok fast food,-1,-0.9957600235939026
harikaydi,1,0.9834811687469482
verdigim siparislerle alakasi yok hata yapiyorsunuz dikkatlice göndermiyorsunuz siparisleri,-1,-0.9946393370628357
mustafa beye tesekurler,-1,-0.6076701879501343
ilk eksiksiz sicak erken geldi böyle olmasi dilegi,1,0.954700767993927
sükredelim,1,0.6658135652542114
lezzetliydi tesekkürler,1,0.9496430158615112
hersey bayatti cope gitti,-1,-0.999214231967926
basarili güzel bütün kuryelere isçilere tesekkurler,1,0.9445750713348389
patates iyi degildi beklemis sertlesmis halde geldi uzak bir mesafede degilim aslinda,-1,-0.9991394877433777
cok iyiler sicak geldi lezzet zaten cok iyi,1,0.9947944283485413
siparisten 1 1 saat sonra geldi yavaslikmi yogunluk bilemedim hamburger lezzeti güzeldi ilikti patatesler soguktu,-1,-0.9200693368911743
tesekkur ederiz,1,0.9403558969497681
hiz servis cok kotu,-1,-0.9994664788246155
patates durmus yumusak soguktu burgerler berbatti,-1,-0.998869001865387
bbq sos koyulmamisti,-1,-0.9589095711708069
patates kizartmasi beklemisti taze degildi,-1,-0.9989004135131836
ferdi yapiyor sun sporu,1,0.986285388469696
efsane sube efsane lezzet efsane servis,1,0.9942852854728699
hizli güzel,-1,-0.9568480849266052
gelen ürünler bayatti yiyemedik kfc le alakasi yoktu resmen isitilmisti bayat ürün gelmisti,-1,-0.9982519745826721
tam 1 saate geldi üstelik yakin mesafe,0,0.5644159317016602
hizli geldi,-1,-0.9987850785255432
tesekkürler,1,0.9723026752471924
yiyecekler geldiginde sogumus yenmeyecek haldeydi burgerin içindeki tavuk köfte siyah lezzetsizdi,-1,-0.9988723993301392
sevdigimmm,1,0.9936302900314331
coco cola light istemeden gönderiyorsunuz normal coco cola göndermediniz kafaniza göre is yapmayin,-1,-0.9964849352836609
kutuda gelmesi saçma pizza kutuya koyulmus,-1,-0.9989495277404785
abi bir isi düzgün yapin asiri burgeri iyi basladiniz sonra kalitesini sifira indirdiniz ilk gün verdiginiz kalitesi ayni mi bedava mi veriyorsunuz kfcnin diger fastfood zincirlerinden bir farki vardi suan yokkkkk colonel sanders mezarinda rahat uyuyamiyor bunun yüzünden,-1,-0.9926046133041382
hizli teslimat lezzetli yiyecekler tesekkürler,1,0.686819314956665
sefer soguk geldi hot shotslar tas gibiydi içine tavuk koymayi unutup dis harci pisirmisler sadece,-1,-0.9992939233779907
menü içindeki burgeri getirmeyip ekstra söyledigim promosyon burgeri getirdiler,-1,-0.9960098266601562
güzeldi,1,0.9682750105857849
hizli güzel paketleme sicak servis sadece patateslerin biraz kizarmis olmasi gerekiyordu biraz kizarmamis kisimlar vardi,-1,-0.9856310486793518
hizli lezzetliydi,1,0.7954235672950745
1 cola light gönderildi gercekten biktim bir seçiyoruz normal yazik,-1,-0.9993970990180969
hersey güzel keske eskisi büyük parçalar olsa,1,0.902991533279419
bir farkli kfc den siparis verdim hizli sicak gelen tek kfc burasi oldu tesekkürler,1,0.9908703565597534
patatesler soguk bayatti pek sorun etmedim digerleri 1010 oldugu,-1,-0.9922870397567749
sagolun cok guzeldi hizliydi sicakti,1,0.9871854782104492
gayet güzel yiyecegim taze geldi herzamanki,-1,-0.6798332333564758
verdigim paranin hakkini alamadim diyebilirim,-1,-0.9982476830482483
kfc uzak oldugu bize sanirim soguk bayatlamis geliyor servis hizi gereksiz bir degerlendirme iyi biraz düsük bütçeli içinde sey olan bir menü olsa güzel olurdu ögrenci oldugunu kanitlayan gençlere fiyatlar yapsaniz aslinda süper olurdu,-1,-0.9993178844451904
yaziklar olsun geçen seferde söyledim bayat patatesler buz acayip özensiz geldi sonuncusu dinlenme saatimiz bosa gitti bi kola içebildik ürünleri muhafaza ettiyseniz iade olacakmis kime vereceksiniz ürünleri yazik teslim edildi yaziyor yalan 47 dakikada getirdiler,-1,-0.9991222620010376
güzeldi hizli geldi,0,0.5938019156455994
güzel,1,0.9026162028312683
bir keccap bile yollanmiyor,-1,-0.9982491731643677
buyuk zincirler arasinda site icine girmeyen tek resotran sizsiniz eve siparis veriyoruz site kapisina kadar gitmemiz gerekiyor incilerimiz dokulmuyor yurumek kismen iyi geliyor fakat zaten isten gelmisiz ustune bir yurumek zorunda kaliyoruz,-1,-0.9679416418075562
1 saate askin sürede geldi soguktu içecegim eksik geldi,-1,-0.9988884329795837
lezzetli,1,0.948391854763031
biraz soguk grldi,-1,-0.9913262128829956
soguk geldi,-1,-0.9967196583747864
lezzetli,1,0.948391854763031
ürünüm 1 buçuk saatte geldi teslim edildi olarak gözüktü gelmemisti sogan halkasi yoktu yerine tavuk ekmek koymuslardi yemekler lezzetli dikkatli olmalisiniz nedense geç gelen siparislerde kaza yapti arkadas diyorlar umarim gerçekse kendisi iyidir gerçek degilsede yanlis hareket,-1,-0.9671154022216797
biraz bekledik degdi bekledigimize fiyatina gore cok cok lezzetliydi tesekkurler,1,0.8202117085456848
lezzeti fena degil porsiyonlari bir kisi kolay kolay doymaz,-1,-0.9684762358665466
islak mendil pecete patatesler cok kuruydu damagimi kesti,-1,-0.9989041090011597
menude patates eksik olarak geldi,-1,-0.9986178278923035
tsk,1,0.9501838684082031
artik hizli geliyorlar,-1,-0.9626449346542358
fasfood deyip geçilecek biyer degil gayet doyurucuydu taner bey hizli getirdi,0,-0.5310906767845154
sicak hizli geldi,-1,-0.9966589212417603
geç eksik gelen siparis,-1,-0.9950299859046936
1 saatte geldi buz gibiydi,-1,-0.9965617060661316
beklentin altinda,-1,-0.9979016184806824
isik hizi sicacik,-1,-0.867282509803772
normal kola istedim light geldi,-1,-0.9983395338058472
süper hizmet,1,0.9942724704742432
gene güzeldi,1,0.958591878414154
iyi devam,1,0.983474612236023
kubilay yoktu icinde ühü,-1,-0.8359706997871399
gerçekten sipariste hizli sicacik geliyor konuda tebrik ederim fakat maalesef sipariste patatesler bayat geliyor onu bi hallederseniz süper olur,-1,-0.9967647790908813
kelimelerle anlatilmaz yemek lazim,1,0.9974187612533569
soguk bayat yavas,-1,-0.9913157820701599
guzeldi,1,0.9682750105857849
xtreme menünün coleslawi yoktu unutulmus,-1,-0.9985303282737732
kavaciktaki hizli fastfood zinciri,1,0.9893418550491333
patatesler bayatti soguktu zinger tavuksever burgerlar cidden harikaydi peteçe islak mendil koymamissiniz yüzden puan kirdim ini patates bidaha bayat gelmez,0,0.5301454663276672
ürünler olaganüstü seviyede hizli geldi kendilerine tesekkür ediyorum,-1,-0.9923259615898132
ferdi beyin hos tavri samimiyeti bizi bizden aldi tesekkürler ferdi bey,1,0.9371528625488281
hizli sicak geldi,-1,-0.9974768161773682
siparisim kapiya asilsin dedigim halde kurye inatla kapiyi açip verdi zinger burger i acili mayonezli istedigim halde karabiberli mayonez geldi,-1,-0.9989015460014343
sparis iptal istiyorum,-1,-0.983494758605957
siparis verme im celoslaw unutulmus,-1,-0.9964828491210938
çabuk geldi,1,0.9460200667381287
sicacikti nefis,1,0.9864442348480225
2 seferdir ayni ürünü siparis ediyorum defasinda kemiksiz olan ürünleri koymayi unutuyorsunuz,-1,-0.986747145652771
yemek soguktu tamer yilmaz dolayi kirmadim,-1,-0.9937891960144043
yine buz geldi,-1,-0.999067485332489
güzeld,1,0.9877020120620728
burger aldim içinden çorba çikti ellerinize saglik,-1,-0.8618751168251038
güzel,1,0.9026162028312683
boyle guleryuzlu kurye calistirin canimizi yiyin,-1,-0.996330201625824
tsk,1,0.9501838684082031
gec gelmesi soguk olmasi,-1,-0.9821934103965759
patates kizartmasi gelmedi,-1,-0.9985326528549194
kuruydu etler,-1,-0.990639865398407
güzeldi,1,0.9682750105857849
güzeldi,1,0.9682750105857849
dorukan muamelesi iyiydi tesekkürler dorukhan,1,0.8353897333145142
muhtesemsiniz,1,0.9942644238471985
menü içeriginde bulunan ketçap mayonez pakete koyulmamisti önemli olmadigi getirilmesini talep etmedim fakat konuda biraz dikkatli olursaniz iyi olur,-1,-0.9935393929481506
gayet sicak iyi,1,0.741107702255249
çalisiyosun öglen yemegi yiceksin bir sürü siparis restoran secme olanapi varken kfc seciyosun karnini doyurucan zaman kizartildigi bilinmez kuru soguk patetes 8 hotvings tavuk parcasi geliyo soguk kuru hambur ger desem resimle alakasi yok cocuk menusu hambur geri malesef olmadi kfc,-1,-0.9992501139640808
bazilari bayat geliyor kalan ürünler,-1,-0.9980036020278931
bayat patates bayat bir kanat,-1,-0.9991168975830078
rezillik,-1,-0.997809886932373
fena degildi patatesler ilikti kadar,-1,-0.990450382232666
guzeldi,1,0.9682750105857849
siparisi verdim 5 dakika içinde geldi taner bey hizli,0,0.555957555770874
yemekleri lezzetli hizli geliyor sadece patates kizartmalari kötü,-1,-0.9990273714065552
kurye yilmaz beye kibar naifligi ayrica hizli getirdigi tesekkürler sicak tazeydi hersey,0,-0.5232651829719543
süper boy söyledigim halde içecek dogru patates küçük geldi coleslaw salata paketin içine dökülmüs extreme menüde sadece iki küçük hotshot vardi kisaca eksik özensiz hazirlanmis bir paketdi,-1,-0.9994540214538574
hamburgerler sicakliklarini korumusken patates kizartmalari buz gibiydi anlamadim dogrusu,-1,-0.9979762434959412
hizli lezzetli,-1,-0.9248684644699097
su gece paket isini birakin arkadas 200 kg olucaz gidisle sayenizde yada diyet menuler yapin süpersiniz kurye arkadasa tesekkür ederim sicak lezzetliydi,1,0.9782652258872986
harika,1,0.986046552658081
soguk olmasi disinda hersey güzeldi,1,0.94428551197052
restauranttan 3 siparisim seferinde bir seyleri eksik getirdiler komple menüyü yanlis getirdiler 3 içecegimi getirmediler bilemedim diyecegimi,-1,-0.9993394017219543
iyi hizmet lezzet,1,0.9775369167327881
soguk notum dikkate alinmamisti tesekkürler,-1,-0.8935566544532776
gec saatte verdigim siparis icin ozurlerimi ilettim kutu uzerine son derece sempatik nazik cevaplari birlikte harika bir sunum sicacik sekilde urunleri teslim ettiler tesekkurler,1,0.979420006275177
asiri burger efsaneydi,1,0.9947848320007324
biraz geç geldi biraz soguktu,-1,-0.9775089621543884
siparisi eksik getirdikleri servise düsük puan verdim tatlimi yemekten 1 30 saat sonra yemek zorunda kaldim,-1,-0.9990991950035095
sadece 7dk geldi iyi,-1,-0.9976203441619873
güzel,1,0.9026162028312683
tam 14 dk sicak geldi hizli sorunsuz teslimat tesekkurler,1,0.6890590190887451
çook geç geldi,-1,-0.7669024467468262
1010101010101010101010,1,0.9951988458633423
iyi,1,0.8707313537597656
kuryenuz volkan beyin hizina samimiyetine 10 üzerinden 10,1,0.9881395101547241
kfc sasirtmaz kalitede,1,0.9970493912696838
hizli sicacik geldi cok iyiydi,1,0.9708577990531921
mükemmel,1,0.9897248148918152
zamaninda sicak bir sekilde teslim edildi teslim eden kurye güleryüzlüydü ayrica tesekkürler,1,0.860837996006012
büyük ihtimalle dünyadaki kötü kfcye sahibiz düsünüyorum bir sey demek istemiyorum yaptiginiz isle memnunsaniz lafim yok seneler sonra puaniniz yükselmis ilk toparlanissinizdir sandim çooook yanilmisim not patatesli menü asla siparis etmeyin,-1,-0.9978418946266174
kral sube kral üst üste kaç mükemmel getirdiler sayisini kaçirdim puanlar 10 olmali hala 9lar 8 ler aldanmayin 10 yildizli puan sube,1,0.9948397278785706
gerçekten hizli lezzetli,1,0.6518633961677551
soslar yoktu üzgünüm,-1,-0.9944933652877808
zinger burgerin içindeki etin yaninda sadece marul mayonez olmasi tatmin edici degil evde bende yaparim havasi katiyor,-1,-0.9921008348464966
kanat 1 but 1 hot shots 4 eksik geldi,-1,-0.9946513772010803
motorcu arkadas nezaketli beyefendiydi fakat siparislerin soguktu,-1,-0.9835883975028992
sicacik geldi kusursuz,1,0.992306649684906
siparhis yavas geliyor birdaha böyle olmamasini rica ediyorum,-1,-0.999112069606781
pakette hiçbir sos yoktu yemegi kuru kuru yedik yine lezzetliydi tesekkürler,-1,-0.6908454298973083
patatesim unutulmustu tekrar getirdiler tesekkürler,-1,-0.9877135753631592
güzel 18 dkda geldi iyi,1,0.8336908221244812
geç gelmesine ragmen sicak gelmesi güzeldi,-1,-0.6951805949211121
d,1,0.999326765537262
cok hizli geldi,-1,-0.998393177986145
notlarini dikkate aldiklari tesekkür ederiz biscuit unutulmustu hemen telafi ettiler tavsiye ederim,-1,-0.7294151782989502
eksik gelen ürünü merkezleri dahil bildirmeme ragmen 3 gündür hiçbir aksiyon almadilar ürün yada parasi umurumda degil sorumsuz vurdumduymaz tavir hos degil,-1,-0.9991689324378967
seyiyle 10 numara hizli servis güler yüz mehmet beye tesekkürler,1,0.9972130656242371
kurye gerçekten hizli getirdi ürünler baya iyiydi tesekkürler,1,0.8038555979728699
soguk geldi tavuklar pismemisti,-1,-0.9933986067771912
geç geldi sogumustu,-1,-0.9924561381340027
güzeldi,1,0.9682750105857849
kova söyledik bayatti hic sos yoktu yaninda siparis etsekde,-1,-0.9994903802871704
kafana göre menü biraz pahaliya geliyor,-1,-0.915281355381012
gayet memnunum tesekkurler,1,0.9394611120223999
10 dakikada geldi bravo isi biliyorsunuz,1,0.9934105277061462
hizli sicak bayatti markaya yakisir lezzet yoktu oysaki yerinde yedigimiz zaman tadina doyum olmuyor,1,0.8553954362869263
yemek soguk tuz islak mendil yoktu,-1,-0.9986985325813293
gayet hizli geldi fakat nedense soguk bildiginiz buz arkadaslar sicak getirmezseniz insanlar sizi tavsiye etmez seçmezler bilginize,-1,-0.9962805509567261
dorukhan beye hizli olmasindan tessekür ederim,-1,-0.9659398198127747
tesekkürler 1 litrelik sprite olsa tadindan yenmeyecek,0,0.5578305125236511
kanat yerine but geldi,-1,-0.9920510649681091
eskiden azindan ketçap mayonez koyarladi simdi onlar bire ekstra hiz iyiydi,-1,-0.631214439868927
eve servisleri hizli beklentimin üzerinde tesekkürler,1,0.7442975640296936
kemiksiz tavuklar acisiz olcakti acili yollanmis butlarin içinde siyah siyah seyler vardi,-1,-0.6480605602264404
siparis 6 dak bana ulasti,1,0.7787275314331055
biscuit eksik iletilmisti,-1,-0.9888669848442078
hamburgerli menü söyledim sadece tavuk geldi,-1,-0.9978393912315369
iyi be,1,0.9836892485618591
eski yanmis yemekeski yanmis yemeközellikle bana çöp göndermeyen not yazdim maalesef helal paraya çöp satti,-1,-0.9992780685424805
the food was cold despite explicit request of it being hit and fresh,1,0.9912538528442383
teslimat hizliydi patatesler soguk tavuklar biraz yagsizdi kuru geldi,-1,-0.9981673359870911
tesekkürler,1,0.9723026752471924
son iki siparisim gayet hizli gelmesine ragmen sicak degildi son siparisim biscuits ler kaya gibiydi yiyemedim kurye gayet nazikti,-1,-0.994276225566864
ucretini odedigim soslar gelmedi bile,-1,-0.9991569519042969
muazzam,1,0.9560794234275818
15 dakikada geldi siparisi verdikten 15 dakika sonra kapimdaydi evim zor bulunan bir yerde olmasina ragmen 15 dakika,1,0.7231009006500244
guzeldi,1,0.9682750105857849
azindan sefer bir sey unutulmamisti okeydi gayet,1,0.9959571957588196
hizli sicakti,-1,-0.9946717619895935
üründe 2 adet kemiksiz çitir olmasi gerekiyordu fakat paketin içerisinde yoktu eksik geldi onun disinda lezzet güzel,-1,-0.9955673813819885
son 2 siparisimde butlar sertti yiyemedim,-1,-0.9991375803947449
ferdi beye hizi güler yüzü tesekkür ederim,0,-0.5603504776954651
it is always cold,1,0.9892044067382812
seferinde ayni sekilde devam ediyor eksik ürün göndermeyin yeter,-1,-0.9980838894844055
hot shots eski tadi yok sert kötü geliyor,-1,-0.9989705681800842
buz geldi yemekler parama yazik bir asla almayacagim,-1,-0.9991418719291687
tsk,1,0.9501838684082031
eksik geldi rezalet,-1,-0.999162495136261
ekstra soyledigim hotshots gelmemisti malesef sicak degil ilik kuru geldi,-1,-0.998597264289856
tesekkurler,1,0.9723026752471924
siparis verdigim ücretini ödedigim ürünler eksik geldi,-1,-0.9993941187858582
istedigim seyi getirmediler pastayi unuttular,-1,-0.9985765814781189
güzeldi hizli geldi,0,0.5938019156455994
zamanki hizli eksiksiz sicak sonsuz tesekkürler,1,0.9536905884742737
verdigim siparis yerine baska siparis geldi,-1,-0.9968797564506531
tesekkürler,1,0.9723026752471924
yemek gayet sicakti kargoda hizliydi özlemistik kfc yi iyiki söylemisiz,1,0.6673099994659424
siparis verdigim menü yerine baska bir sey geldi istediklerimin elime ulasmasi bir saati buldu rezalet,-1,-0.9995086789131165
10 dakika içinde bana ulasti tesekkürler gayet sicak lezzetliydi,1,0.9233300685882568
hamburgerlerin ekonan sos azdi bunun disinda indirimli olan burger menülerinde porsyonlar küçültülmüs yanlis anlamayin siparisin içinde zinger burger vardi burgerlerin tavuklari küçücüktü,-1,-0.9985294938087463
hizli geldi kuryeniz furkan beye tesekkürler,1,0.6032397150993347
servisle beraber gelmesi gereken ketçap mayonez peçete v s gelmedi aradim israrla ben koymustum dediler son kapatmak zorunda kaldim gereksiz mücadele etti telefondaki arkadas niyeyse,-1,-0.9994307160377502
tavuklar asiri güzeldi ayrica siparisimi çabucak getiren kibar kuryeniz ferdi beye tesekkür ederim,1,0.8826260566711426
iyi olabilir soguk geldi,-1,-0.99837327003479
sos koyulmamis,-1,-0.9983715415000916
tek düzgün paket servis yapan sube,-1,-0.9990971684455872
patatesleri lezzetli degil diger ürünler gayet lezzetli,-1,-0.9937310218811035
paketçi arkadas sikintili galiba,-1,-0.9928715825080872
tavuk burgerlerden birinin içinde marul sos vardi süper boy patates kizartmasi yazmislar gönderilen büyük boy bile degildir fotografini cektim müsteri hizmetlerine sikayetimi yaptim bir asla siparis vermeyecegim,-1,-0.9986174702644348
menüler okadar küçülmüs çocuk menüsü sandik doymak mümkün degil,-1,-0.9993507266044617
sirf erken getiricekler pismemis patates tavuk hamburger göndermisler gerçekten tesekkür ederim kfc hayatimda yedigim berbat hamburger patates tavuktu,-1,-0.9984734654426575
